,realSum,person_capacity,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,attr_index_norm,rest_index_norm,lng,lat,room_shared_True,room_private_True,host_is_superhost_True,weekend_yes
163,156.6,4.0,1,0,9,94.0,1,3.4,0.3,7.062685889746634,3.14025846356814,16.329320000000003,48.20089,0,0,0,0
164,173.9,3.0,0,0,10,99.0,1,4.53,0.28,9.546294404944357,2.461772522972708,16.322770000000002,48.18616,0,0,1,0
165,208.73,4.0,0,1,10,96.0,1,1.85,0.17,12.398291464901927,5.941299557037421,16.358810000000002,48.19515,0,0,0,0
166,167.12,2.0,0,0,10,98.0,1,2.21,0.37,10.633575311106174,4.09214738526868,16.37777,48.18885,0,1,1,0
167,141.41,2.0,0,0,9,96.0,1,1.45,0.44,14.244994384830466,8.073461342722721,16.3639,48.19721,0,1,0,0
168,359.49,4.0,1,0,10,100.0,2,1.22,0.37,10.036871694476073,5.590846109415374,16.374779999999998,48.21948,0,0,0,0
169,233.27,6.0,0,1,10,94.0,1,2.18,1.05,8.916148094321287,3.773630858774886,16.389029999999998,48.19183,0,0,1,0
170,223.69,4.0,0,1,10,96.0,1,2.37,0.08,8.828065279997583,3.937031719750152,16.37272,48.18726,0,0,1,0
171,158.94,2.0,0,0,9,95.0,0,4.76,1.43,4.362885280331857,2.027257061164941,16.31403,48.224070000000005,0,0,0,0
172,236.78,2.0,1,0,10,96.0,1,1.24,0.38,9.93747190123634,5.500152407874691,16.374579999999998,48.21968,0,0,1,0
173,258.75,6.0,0,1,9,86.0,2,2.16,1.06,9.03821828965738,3.812453152387999,16.38876,48.19193,0,0,1,0
174,139.31,4.0,1,0,8,93.0,1,3.03,0.1,5.607843998189957,2.656161329992266,16.40866,48.19456,0,0,0,0
175,99.57,2.0,1,0,10,97.0,1,7.39,1.12,2.4032269064007568,1.1694008088499417,16.43524,48.26075,0,1,1,0
176,99.57,2.0,1,0,10,96.0,1,7.42,1.01,2.3962983366985124,1.1664862676069148,16.43658,48.26034,0,1,1,0
177,157.77,3.0,0,0,10,97.0,0,2.74,0.46,8.341447357603931,4.35010788465726,16.345,48.193000000000005,0,0,1,0
178,208.49,3.0,1,0,10,96.0,1,1.1,0.17,10.67125852855312,5.984714964426825,16.386,48.214,0,0,0,0
179,286.56,4.0,1,0,9,78.0,1,0.09,0.25,31.62021002434985,22.091429430239334,16.37463,48.20906,0,0,0,0
180,258.75,5.0,0,0,10,98.0,1,1.35,0.23,10.178249836827518,5.224874461283792,16.390970000000003,48.20476,0,0,0,0
181,156.6,4.0,0,0,8,82.0,1,1.56,0.27,9.494392687781213,4.991224728670418,16.364420000000003,48.22109,0,0,0,0
182,144.92,2.0,1,0,10,96.0,1,1.28,0.44,10.692299239882912,5.497404696312334,16.39068,48.20673,0,1,0,0
183,90.46,2.0,1,0,9,93.0,1,5.45,0.24,3.1744136153794718,1.567436122817772,16.3971,48.25497,0,1,0,0
184,189.09,5.0,1,0,10,93.0,2,2.6,0.13,6.842208280573413,3.12308573938284,16.405,48.219,0,0,0,0
185,133.23,2.0,0,0,9,98.0,1,2.29,0.46,9.556074269395422,5.374010661552696,16.344829999999998,48.20113,0,1,1,0
186,303.63,4.0,0,1,10,99.0,1,1.2,0.26,16.087440746741407,7.916345327617968,16.36729,48.1986,0,0,1,0
187,197.27,4.0,1,0,9,90.0,0,1.2,0.44,12.451511539860144,6.532288604885488,16.38136,48.19899,0,1,0,0
188,200.78,4.0,1,0,9,89.0,1,1.99,0.73,10.627724594881254,5.877877360114837,16.3473,48.20563,0,0,0,0
189,203.12,2.0,0,0,9,93.0,1,4.09,0.26,4.98559798108678,2.1891448021518705,16.378120000000003,48.17186,0,0,0,0
190,168.29,2.0,1,0,10,95.0,1,1.01,0.22,11.37917294716424,6.291074429547529,16.374229999999997,48.21758,0,0,0,0
191,281.89,4.0,0,0,10,94.0,2,1.86,1.04,10.494142468529718,4.59516929488078,16.386,48.194,0,0,1,0
192,297.55,2.0,0,1,10,100.0,1,4.48,1.49,4.555975535304157,2.108256111294679,16.317999999999998,48.224,0,0,0,0
193,297.55,3.0,0,1,10,100.0,1,4.48,1.49,4.555974980815818,2.108254930044453,16.317999999999998,48.224,0,0,0,0
194,204.75,2.0,0,1,9,100.0,0,4.48,1.49,4.55597302096378,2.10825359683734,16.317999999999998,48.224,0,0,0,0
195,228.83,2.0,0,1,9,100.0,0,4.66,1.56,4.394611655211347,2.0252932408455027,16.316,48.225,0,0,0,0
196,203.12,4.0,0,0,9,95.0,2,1.33,0.24,9.494028180305264,5.154809546550736,16.385270000000002,48.21765,0,0,0,0
197,157.54,2.0,0,0,9,94.0,1,1.67,0.34,8.48171051827328,4.34076690431356,16.38869,48.21975,0,0,0,0
198,144.92,2.0,1,0,9,94.0,1,4.69,0.65,4.252422151740673,1.847510722963524,16.38946,48.16771,0,1,0,0
199,127.62,3.0,0,0,9,94.0,1,4.36,0.03,6.869378445032051,2.407286458437396,16.331210000000002,48.18147,0,0,0,0
200,172.73,4.0,0,1,9,93.0,0,2.14,0.21,10.842900758173442,5.411447925500493,16.35118,48.19654,0,0,0,0
201,204.29,2.0,0,1,10,95.0,1,1.28,0.33,9.918074985395908,5.3139274905972655,16.37254,48.21998,0,0,0,0
