,realSum,person_capacity,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,attr_index_norm,rest_index_norm,lng,lat,room_shared_True,room_private_True,host_is_superhost_True,weekend_yes
108,295.11,2.0,0,1,10,97.0,1,3.12,0.15,8.162056504416828,10.491507694251414,2.137,41.374,0,0,1,0
109,526.45,6.0,0,0,10,98.0,3,2.43,0.47,16.84370066116477,14.827932896585876,2.17442,41.40878,0,0,0,0
110,703.56,2.0,0,1,10,96.0,2,1.06,0.38,16.86240607003452,27.45246337940641,2.15864,41.39139,0,0,1,0
111,358.65,4.0,0,1,8,76.0,1,1.3,0.16,15.61065009029612,22.6079112211769,2.17031,41.37547,0,0,0,0
112,196.9,2.0,0,0,10,98.0,1,1.14,0.37,21.64627795794796,36.172637027119016,2.181,41.381,0,1,1,0
113,691.93,4.0,0,1,10,100.0,2,1.31,0.69,20.154353112421692,19.62742901975957,2.17102,41.39889,0,0,1,0
114,111.02,2.0,1,0,7,88.0,1,1.02,0.23,24.832187493176136,38.86645884206397,2.18007,41.38197,0,1,0,0
115,619.08,6.0,0,1,9,85.0,2,0.58,0.36,25.62000573043562,29.893907555262068,2.17696,41.38749,0,0,0,0
116,200.15,2.0,1,0,10,95.0,1,1.11,0.35,16.588961847585626,19.454485011183497,2.17866,41.39468,0,1,0,0
117,455.47,4.0,0,1,9,92.0,1,1.54,0.43,26.65101284036964,17.938882413260426,2.17285,41.40084,0,0,0,0
118,367.49,2.0,0,1,10,96.0,1,1.78,0.19,73.60629499846404,17.179213414578882,2.17382,41.40294,0,0,0,0
119,691.93,4.0,0,1,10,96.0,2,1.25,0.79,19.32030436189765,20.660450537010032,2.16976,41.3984,0,0,1,0
120,393.09,6.0,0,1,9,100.0,2,1.68,0.31,34.063504829262534,17.64462999664069,2.17263,41.4021,0,0,0,0
121,482.46,6.0,0,1,10,94.0,2,1.12,0.82,19.008776828645654,22.56683833056424,2.1698,41.39724,0,0,1,0
122,190.84,2.0,0,0,10,94.0,1,0.78,0.18,25.516873574796524,35.24078879801523,2.17915,41.38554,0,1,0,0
123,277.65,5.0,1,0,10,99.0,2,0.85,0.14,26.922204555433787,36.00156210640202,2.17972,41.38494,0,1,1,0
124,422.42,5.0,0,1,10,93.0,2,1.98,0.3,24.23714560850006,15.402051409409289,2.171,41.405,0,0,0,0
125,764.77,6.0,0,1,9,89.0,2,1.99,0.5,18.10817777671392,13.949697784409798,2.181,41.403,0,0,0,0
126,161.75,2.0,0,1,9,87.0,1,2.82,0.58,10.381433178407304,11.006076574145643,2.18833,41.40847,0,1,0,0
127,185.26,2.0,1,0,10,94.0,1,1.94,0.48,12.020818512882853,15.272660238576554,2.16232,41.37065,0,1,0,0
128,155.0,2.0,1,0,8,76.0,1,1.59,0.39,11.4443719262314,17.883768310548252,2.15226,41.38198,0,1,0,0
129,652.59,5.0,0,1,10,97.0,3,2.05,0.46,19.89135324446873,13.92889655379948,2.17997,41.40401,0,0,1,0
