,realSum,person_capacity,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,attr_index_norm,rest_index_norm,lng,lat,room_shared_True,room_private_True,host_is_superhost_True,weekend_yes
0,156.87,2.0,1,0,10,95.0,1,2.98,1.6,6.230648241688873,15.191486355849277,12.48654,41.92498,0,1,1,0
1,172.77,2.0,1,0,9,80.0,1,0.94,0.65,10.696886702768095,27.24920796542156,12.49627,41.90801,0,1,0,0
2,277.75,4.0,0,1,9,90.0,1,2.2,0.49,15.328407972396,35.40036062623383,12.477,41.907,0,0,0,0
3,444.91,6.0,1,0,9,92.0,2,2.7,1.3,17.85209200321661,44.32552236742629,12.46969,41.90019,0,0,0,0
4,131.39,3.0,1,0,9,91.0,1,1.3,0.87,7.026474945977973,18.21563388724496,12.51544,41.89463,0,1,0,0
5,182.12,4.0,1,0,9,89.0,2,1.29,0.87,7.046633102806607,18.299377979199765,12.51535,41.8947,0,0,0,0
6,117.6,2.0,0,1,9,90.0,1,1.88,0.2,5.450951573699664,15.247734214609007,12.51798,41.91309,0,1,0,0
7,184.46,3.0,0,0,9,92.0,1,4.24,0.51,8.524553877176706,21.09002140330009,12.45359,41.9125,0,0,0,0
8,147.52,2.0,0,0,9,94.0,1,3.38,0.61,13.288527672200397,31.95600852106985,12.46183,41.90463,0,1,1,0
9,186.57,2.0,0,1,10,96.0,0,5.68,0.99,5.376330942084553,12.205602271587445,12.43471,41.9094,0,0,0,0
10,184.46,2.0,1,0,9,86.0,1,4.58,0.55,8.794287043583767,17.306040727392197,12.44711,41.89905,0,0,0,0
11,179.79,4.0,1,0,9,91.0,1,0.97,0.69,9.82839315937605,27.04668525938092,12.498,41.909,0,0,0,0
12,101.23,4.0,1,0,9,92.0,1,4.32,0.42,9.990363490839044,21.4218358120182,12.45154,41.90982,0,1,0,0
13,426.44,2.0,0,1,10,100.0,1,1.87,0.16,17.125901240098013,34.75240906227406,12.48132,41.90718,0,0,0,0
14,182.36,5.0,0,0,9,87.0,0,4.56,0.45,5.133568150426252,14.123891105606589,12.481,41.863,0,0,0,0
15,107.31,3.0,1,0,10,94.0,1,4.52,0.4,5.157274236638672,14.032363361317376,12.48156,41.86328,0,1,1,0
16,253.66,3.0,0,1,9,88.0,1,0.9,0.09,17.548149390942374,39.34961602436234,12.49366,41.89585,0,0,0,0
17,288.27,4.0,0,1,9,94.0,1,0.98,0.03,18.70977884582857,37.22049477391854,12.49327,41.89518,0,0,0,0
18,255.77,5.0,0,1,9,88.0,2,3.95,1.13,6.927389868182631,19.76961241760196,12.46871,41.8756,0,0,0,0
19,341.1,4.0,0,1,10,97.0,1,1.96,1.05,21.522776510427185,38.06644515027969,12.48,41.895,0,0,1,0
20,213.22,4.0,1,0,10,98.0,1,4.59,0.32,9.644856768264695,18.503750428176115,12.44718,41.90461,0,0,1,0
21,184.46,2.0,1,0,9,91.0,1,1.11,0.84,10.169547383022827,25.417330236739527,12.49613,41.90977,0,1,0,0
22,111.75,2.0,1,0,10,95.0,1,2.68,0.77,6.458119814213241,15.67718661235131,12.50772,41.87711,0,1,1,0
23,111.75,3.0,1,0,9,97.0,1,2.76,0.84,6.319401434579201,15.774184083039442,12.50764,41.87636,0,1,1,0
24,262.78,2.0,0,1,9,93.0,1,2.73,1.58,16.358761634449664,44.44392814411884,12.47,41.896,0,0,0,0
25,516.21,4.0,1,0,10,99.0,2,1.89,0.18,18.13454885077857,39.66625698220226,12.48077,41.90652,0,0,1,0
26,412.64,5.0,1,0,10,100.0,2,2.78,1.42,16.860039002020585,44.406885215754095,12.46882,41.89888,0,0,1,0
27,170.67,4.0,0,1,8,82.0,1,1.16,1.06,6.710328438786976,17.99697533025825,12.51622,41.90002,0,0,0,0
28,222.34,3.0,0,1,10,96.0,1,2.65,0.74,13.883397170960809,34.832423329703246,12.47101,41.9059,0,1,0,0
29,103.8,2.0,1,0,10,93.0,1,4.77,0.28,8.345605455872999,17.944899574823303,12.44513,41.90571,0,1,0,0
30,190.07,4.0,1,0,10,96.0,1,1.63,1.19,8.65509529582017,20.402110190962013,12.497,41.915,0,0,1,0
31,190.07,4.0,0,1,9,92.0,1,2.25,0.91,25.53325305203768,50.1971345514926,12.47514,41.90063,0,0,0,0
32,207.61,5.0,1,0,9,95.0,2,4.48,0.37,5.195581348556472,14.121486020694002,12.48168,41.86361,0,0,1,0
33,182.12,6.0,1,0,9,89.0,1,2.88,1.22,15.90294972857963,39.99389520077314,12.46749,41.90058,0,0,0,0
34,182.12,6.0,1,0,9,88.0,1,2.91,1.25,15.634139701818365,38.25888372660326,12.46716,41.90032,0,0,0,0
35,155.71,4.0,1,0,10,90.0,1,7.7,0.42,3.3368172445277224,8.089994867057309,12.41,41.908,0,0,0,0
36,368.69,5.0,0,1,9,85.0,2,2.52,1.39,20.572091694026508,52.930942026015,12.47234,41.89673,0,0,0,0
37,173.01,4.0,0,1,10,97.0,1,3.6,0.43,7.25410870945449,20.405307915504256,12.47743,41.87432,0,1,1,0
38,96.79,2.0,1,0,10,98.0,1,5.46,1.54,5.0755087736123645,12.2355616960052,12.44207,41.92074,0,1,1,0
39,94.45,2.0,1,0,10,99.0,1,5.44,1.6,5.0506256009056365,12.156334738081966,12.44274,41.92142,0,1,1,0
40,472.73,4.0,1,0,10,100.0,1,1.43,0.27,17.916281581381632,36.54765866235405,12.48592,41.90494,0,0,0,0
41,161.55,2.0,0,0,10,100.0,1,6.3,0.33,3.479138463739485,9.362389590804876,12.478,41.84712,0,1,0,0
42,126.25,2.0,0,1,9,86.0,1,0.23,0.34,9.904664786849352,25.32867497967012,12.50473,41.90181,0,1,0,0
43,111.75,2.0,1,0,10,99.0,1,4.75,2.05,4.204539926414632,10.360201686139892,12.50522,41.8582,0,1,1,0
44,414.98,4.0,0,0,10,96.0,1,2.53,1.31,24.09622128361885,71.5252539215626,12.472,41.898,0,0,1,0
45,227.01,6.0,0,1,10,86.0,2,0.9,0.45,16.807909827016083,36.55790358888898,12.49158,41.89951,0,0,0,0
46,138.41,3.0,0,1,8,65.0,1,5.67,0.48,3.938806632683903,10.73120171454655,12.48097,41.852340000000005,0,1,0,0
47,173.01,6.0,0,0,10,98.0,2,6.51,0.27,4.307215212896422,10.61265850732095,12.42391,41.90447,0,0,1,0
48,97.73,2.0,1,0,10,95.0,1,4.29,2.1,6.899551166027116,17.816379403605318,12.458,41.881,0,1,1,0
49,236.13,2.0,1,0,10,99.0,1,3.88,1.12,7.171761412681793,19.436759371959347,12.46882,41.87652,0,0,0,0
50,138.41,2.0,0,0,10,98.0,1,4.56,2.18,6.222898970612461,16.146231761944136,12.45629,41.87836,0,1,1,0
51,184.46,2.0,1,0,10,98.0,1,3.06,0.23,10.839049975308974,30.40861511089488,12.46728,41.90968,0,1,1,0
52,265.12,2.0,1,0,10,100.0,1,5.44,0.41,4.134567771171554,11.28971566216284,12.48235,41.8542,0,0,0,0
53,484.18,6.0,0,1,8,89.0,2,1.5,0.24,18.872536908681536,36.323789478941066,12.485,41.905,0,0,0,0
54,207.84,3.0,0,0,10,96.0,1,1.6,0.64,14.500179954817575,23.54548790656433,12.497,41.887,0,0,1,0
55,207.61,4.0,0,0,10,97.0,1,5.31,0.8,5.957079283519091,13.60531302598808,12.44,41.912,0,0,1,0
56,184.46,6.0,1,0,9,90.0,2,0.59,0.19,10.536668733079406,23.59146377438363,12.505,41.896,0,0,0,0
57,238.7,3.0,0,0,10,93.0,0,0.74,0.26,16.052401116338974,36.471784773144016,12.49498,41.89707,0,0,0,0
58,126.72,4.0,0,1,10,93.0,1,1.02,0.36,12.273595230062622,24.982281163018897,12.50197,41.89168,0,1,0,0
59,103.8,2.0,0,1,9,93.0,1,3.53,0.46,13.223513065299924,31.59424110094351,12.46017,41.90543,0,1,0,0
60,126.72,3.0,1,0,9,91.0,1,3.07,0.78,4.073843625428273,11.505812893767285,12.538,41.908,0,1,0,0
61,167.16,2.0,1,0,9,82.0,1,0.82,0.63,10.271174112939937,29.15761895872588,12.49816,41.90756,0,1,0,0
62,172.77,2.0,1,0,10,84.0,1,0.89,0.64,10.551590615110818,27.252681162782327,12.497,41.90788,0,1,0,0
63,133.73,4.0,0,0,10,96.0,1,4.15,0.15,3.844629175734172,11.303782405215038,12.53077,41.87021,0,0,0,0
64,293.88,4.0,1,0,10,100.0,2,1.13,0.81,9.661491593715969,25.17928779034652,12.49734,41.91033,0,0,1,0
65,239.64,3.0,0,0,10,98.0,1,2.92,1.37,15.27941261938153,38.288526179296966,12.46714,41.899,0,0,1,0
66,86.5,2.0,0,1,9,90.0,1,0.23,0.28,12.753353242395344,30.84669784537375,12.501,41.899,0,1,0,0
67,172.77,4.0,1,0,10,96.0,2,1.79,0.85,6.211815499661911,16.52519589545623,12.50878,41.91622,0,0,1,0
68,195.92,4.0,0,1,6,40.0,1,2.35,0.18,4.730737095482374,12.912372527742171,12.52793,41.90973,0,1,0,0
69,161.55,2.0,1,0,10,100.0,1,2.2,0.66,5.371804074522316,14.367838486087084,12.513,41.919,0,1,0,0
70,170.67,3.0,1,0,10,97.0,1,2.42,0.53,4.931709119237175,13.037357007975336,12.52946,41.89315,0,0,1,0
71,253.66,2.0,1,0,9,97.0,1,2.93,1.36,15.173381591723937,37.96256300057633,12.467,41.899,0,0,1,0
72,172.77,3.0,0,1,6,60.0,1,2.39,0.15,4.686504687436228,12.719659384394898,12.5285,41.90974,0,1,0,0
73,126.72,2.0,0,1,8,73.0,1,2.42,0.1,4.652324237309789,12.941858462481438,12.52821,41.91074,0,1,0,0
74,126.72,2.0,0,1,10,80.0,1,2.45,0.15,4.636541560344512,12.451066279392268,12.5294,41.90951,0,1,0,0
75,265.12,2.0,1,0,10,100.0,1,1.2,0.81,10.662495752203332,25.222955783651475,12.49443,41.90991,0,1,0,0
76,92.11,2.0,1,0,10,95.0,1,1.2,0.13,9.113521336961124,20.773851475707197,12.508,41.891000000000005,0,1,0,0
77,297.38,3.0,0,1,10,87.0,1,2.43,0.96,19.065666628324564,42.44298039911161,12.473,41.902,0,0,0,0
78,161.55,2.0,0,1,10,97.0,1,3.65,0.48,7.122568599308707,20.02156835382664,12.47701,41.87395,0,1,1,0
79,210.88,2.0,0,1,10,93.0,4,0.68,0.12,14.10981678799983,32.41012502505115,12.49441,41.90275,0,1,0,0
80,343.44,4.0,1,0,8,80.0,1,1.41,0.26,17.261229377420218,35.53115936052591,12.4863,41.9052,0,1,0,0
81,75.05,2.0,1,0,9,95.0,1,4.7,0.94,2.9830967083412787,8.055091987054153,12.55836,41.90661,0,1,1,0
82,131.39,3.0,1,0,10,99.0,1,3.46,0.49,4.089594429098375,11.439656581961376,12.51653,41.9301,0,1,0,0
83,112.92,2.0,1,0,9,91.0,1,2.65,0.47,6.104297251926236,15.133858131389436,12.51189,41.87813,0,1,0,0
84,94.45,2.0,1,0,9,92.0,1,2.45,0.31,6.425115520811827,15.931223799910857,12.5118,41.87996,0,1,0,0
85,190.07,4.0,1,0,10,98.0,1,4.53,0.28,10.277569473205162,18.81325221431928,12.448,41.905,0,0,1,0
86,247.82,5.0,0,0,9,90.0,1,2.1,1.21,23.39120239681477,42.6142120158288,12.47773,41.89627,0,0,0,0
87,145.19,2.0,0,0,10,100.0,1,4.42,1.78,5.492430448897944,13.408929848069429,12.46243,41.92732,0,1,0,0
88,213.22,5.0,1,0,9,93.0,2,5.31,3.1,4.03607952026587,10.888293003175267,12.46437,41.9394,0,0,1,0
89,184.46,4.0,0,0,10,96.0,1,1.14,0.72,7.547748602330256,19.64369376508156,12.51323,41.89467,0,0,1,0
90,172.77,4.0,1,0,10,92.0,2,3.12,0.6,9.24055192900522,25.246240278883388,12.47749,41.87977,0,0,0,0
91,191.24,2.0,0,0,9,94.0,1,2.74,1.27,13.152797526406854,40.342634171145534,12.47406,41.88798,0,0,0,0
92,182.12,3.0,0,1,9,90.0,1,2.91,1.55,13.250071242660669,68.06341632709197,12.470999999999998,41.889,0,0,0,0
93,201.53,4.0,0,0,10,99.0,1,3.91,1.47,6.086859171557406,14.868742141016906,12.46764,41.92475,0,0,1,0
94,132.79,2.0,0,1,9,88.0,1,1.04,0.74,9.711002233253184,26.64935900440205,12.4978,41.90961,0,1,0,0
95,184.46,2.0,0,1,10,95.0,1,1.9,1.06,25.376136134318138,40.36820730779638,12.48,41.897,0,1,0,0
96,134.9,2.0,0,1,9,80.0,1,0.21,0.22,10.696350372265409,27.88846237868085,12.50267,41.90273,0,1,0,0
97,259.51,6.0,0,0,9,87.0,3,0.36,0.48,9.133798114997372,23.878001494456875,12.50632,41.9021,0,0,0,0
98,92.11,4.0,1,0,9,87.0,1,1.16,0.04,9.677646919146609,22.199966408274133,12.50661,41.89096,0,1,0,0
99,305.57,6.0,0,0,10,99.0,2,3.83,1.39,6.236335280121588,15.2711941421856,12.468,41.924,0,0,1,0
100,139.57,3.0,0,0,10,92.0,2,5.47,1.2,2.751283397455897,7.708269691976629,12.54182,41.9402,0,0,0,0
101,104.74,3.0,1,0,9,89.0,1,1.38,0.18,9.50276355192954,21.1905975281418,12.507,41.889,0,1,0,0
102,194.75,4.0,1,0,10,99.0,2,1.38,1.14,6.4852763051194735,17.059460518602513,12.518,41.897,0,0,1,0
103,184.46,4.0,0,0,9,95.0,2,4.68,0.9,7.629109656023217,16.427154869695947,12.44641,41.89511,0,0,0,0
104,230.52,4.0,1,0,10,100.0,2,2.86,0.5,4.234960680954799,11.63756135558378,12.535,41.909,0,0,0,0
105,180.96,3.0,0,1,9,87.0,1,1.52,0.44,29.26211101357317,44.49691621796292,12.48405,41.90219,0,0,0,0
106,274.47,4.0,1,0,10,99.0,2,1.7,0.69,6.24299550049015,16.547192569460538,12.51,41.915,0,0,0,0
107,138.41,2.0,1,0,10,97.0,1,3.87,1.29,7.364424745751642,19.82473263199261,12.467,41.878,0,1,0,0
108,138.41,4.0,0,0,10,96.0,1,4.26,1.48,6.389841700774598,17.109867705334157,12.46446,41.87488,0,0,0,0
109,161.55,3.0,0,1,10,92.0,0,0.67,0.11,14.39015051019395,35.258545832053024,12.49437,41.90223,0,1,0,0
110,285.93,4.0,0,1,10,95.0,0,2.32,0.53,13.910766134579116,44.39712250769571,12.476,41.908,0,0,0,0
111,245.72,2.0,0,1,10,95.0,1,2.3,0.59,14.443241539993986,35.03275350418123,12.47587,41.90726,0,1,0,0
112,184.46,2.0,0,1,10,94.0,1,1.9,1.06,25.37609351750242,40.36861182591514,12.48,41.897,0,1,0,0
113,184.46,2.0,0,1,10,94.0,1,1.9,1.06,25.37610051608181,40.36855355195087,12.48,41.897,0,1,0,0
114,184.46,2.0,0,1,10,93.0,1,1.9,1.06,25.3760241900948,40.36891716895026,12.48,41.897,0,1,0,0
115,322.63,4.0,0,1,10,100.0,1,1.9,1.06,25.376130205355363,40.368363220337336,12.48,41.897,0,1,0,0
116,167.16,5.0,1,0,9,89.0,2,2.75,1.56,16.37954546493809,44.53260356226192,12.46957,41.89651,0,0,0,0
117,105.91,3.0,0,1,9,92.0,1,2.61,0.31,4.761247626812628,13.297390174599572,12.53057,41.89062,0,1,1,0
118,380.38,5.0,0,1,10,98.0,2,2.46,1.11,25.80461736553953,50.74059444611307,12.47265,41.9001,0,0,1,0
119,105.91,3.0,0,1,10,94.0,1,2.62,0.3,4.755143395617994,13.37212144108527,12.53058,41.89043,0,1,0,0
120,126.72,3.0,1,0,10,98.0,1,5.32,0.33,3.019831629539152,8.8615217814744,12.54703,41.86664,0,1,0,0
121,126.72,2.0,1,0,10,99.0,1,5.28,0.44,3.023811350167492,8.803107541265973,12.5478,41.86776,0,1,0,0
122,126.72,2.0,1,0,10,95.0,1,5.36,0.31,2.996534442134591,8.840489564236616,12.54764,41.86653,0,1,0,0
123,196.15,4.0,1,0,10,93.0,0,2.88,1.4,12.695959320031864,42.46197198717199,12.47234,41.88765,0,0,0,0
124,180.96,4.0,1,0,10,93.0,1,4.66,2.24,4.932723274370057,12.16841913812637,12.46404,41.93163,0,0,0,0
125,484.18,5.0,0,1,10,97.0,2,2.16,0.44,14.590873778386449,34.41086816395346,12.478,41.908,0,0,0,0
126,288.27,6.0,1,0,10,94.0,2,4.6,2.19,5.002097753972614,12.36155049362864,12.46452,41.93124,0,0,0,0
127,136.07,2.0,1,0,8,93.0,1,1.55,1.12,8.710368111348656,20.77348165528696,12.49739,41.91439,0,1,0,0
128,122.27,2.0,0,1,9,92.0,1,1.29,0.85,10.772315958437538,24.50440067257736,12.49377,41.91058,0,1,0,0
129,133.73,2.0,0,1,10,96.0,1,4.01,0.22,10.390702692804684,24.84618043312248,12.45554,41.910140000000006,0,1,0,0
130,207.61,2.0,1,0,10,97.0,1,2.85,0.63,4.2922032830626025,11.74623694952363,12.53545,41.90735,0,1,0,0
131,126.72,2.0,0,1,9,89.0,1,0.34,0.39,13.504142230087073,28.74100026893473,12.501,41.898,0,1,0,0
132,186.8,3.0,1,0,10,97.0,1,3.97,0.18,10.508025471005276,25.055495838102143,12.456,41.91,0,0,1,0
133,247.82,4.0,0,1,9,94.0,1,4.17,1.54,6.70340880691494,17.726745686357198,12.46377,41.876740000000005,0,0,0,0
134,184.46,3.0,0,1,10,95.0,0,0.71,0.15,14.35897798374442,32.94949224031068,12.49399,41.90247,0,1,0,0
135,126.72,3.0,0,1,10,90.0,1,2.38,0.32,5.885657708992124,15.69116054758171,12.518,41.883,0,1,0,0
136,126.72,2.0,0,1,10,93.0,1,2.38,0.32,5.885727735206313,15.691339045081335,12.518,41.883,0,1,0,0
137,119.94,4.0,0,1,8,81.0,1,0.48,0.38,10.558910795153976,28.236954212163496,12.50041,41.90494,0,1,0,0
138,92.11,2.0,0,0,10,97.0,1,4.58,2.27,4.925043546233874,12.424233577073029,12.466,41.932,0,1,1,0
139,131.39,2.0,0,1,10,93.0,1,2.38,0.32,5.885764825507851,15.691464716101745,12.518,41.883,0,1,0,0
140,95.62,2.0,0,1,10,97.0,1,3.21,0.53,4.089226478119978,11.329645190408346,12.539,41.892,0,1,1,0
141,97.49,3.0,0,1,9,92.0,1,1.17,0.09,9.384864716870824,21.264493792734097,12.50732,41.891090000000005,0,1,0,0
142,193.58,2.0,0,0,8,71.0,1,0.34,0.39,9.367731799977342,24.648783235446224,12.50527,41.90289,0,1,0,0
143,194.75,3.0,0,0,9,89.0,1,2.5,0.11,5.048403514119872,14.026577205652735,12.527,41.888000000000005,0,0,0,0
144,305.57,6.0,0,1,9,88.0,2,2.51,1.52,17.723393531758095,49.21006262946485,12.473,41.895,0,0,0,0
145,201.53,2.0,0,1,9,86.0,1,1.28,0.46,19.520227636483312,28.337102925047024,12.497,41.89,0,0,0,0
146,184.46,2.0,0,1,10,94.0,1,1.9,1.06,25.376093354778785,40.36848887307738,12.48,41.897,0,1,0,0
147,472.73,6.0,0,1,10,97.0,2,1.47,0.42,13.3968852739532,30.94369325967152,12.48744,41.90816,0,0,0,0
148,83.0,2.0,1,0,10,94.0,1,5.61,0.25,4.147174096615813,11.443178730293216,12.477,41.854,0,1,0,0
149,288.27,5.0,0,1,9,94.0,1,1.89,0.53,18.82375677137552,27.521470474058116,12.486,41.889,0,0,1,0
150,230.52,4.0,0,1,9,87.0,1,2.59,1.51,17.918384057505524,60.88275947921312,12.47181,41.89565,0,0,0,0
151,444.44,5.0,0,1,10,93.0,2,2.66,1.64,15.06787231761336,43.335190332271,12.472,41.893,0,0,0,0
152,205.04,4.0,0,1,10,95.0,1,4.04,0.25,10.351151015478791,24.767216836497628,12.45516,41.91018,0,0,1,0
153,178.85,4.0,0,0,10,99.0,2,4.15,1.11,6.324728572016534,17.244964317299498,12.46953,41.87264,0,0,1,0
154,161.55,2.0,1,0,10,96.0,1,2.09,0.59,8.396076170372691,17.90312972195116,12.50453,41.88215,0,1,1,0
155,200.83,4.0,0,1,9,84.0,1,2.68,1.29,18.421818798576663,51.52759372380533,12.47,41.9,0,0,0,0
156,119.94,4.0,0,1,9,83.0,1,0.59,0.43,10.11508129183838,27.636731742481523,12.50038,41.90603,0,1,0,0
157,201.76,2.0,0,1,10,93.0,1,1.45,0.37,22.091672785195893,33.49046956267646,12.495,41.889,0,0,0,0
158,124.61,2.0,0,0,10,94.0,1,4.3,0.36,11.30137503569494,22.12098503529744,12.45154,41.90875,0,1,0,0
159,253.66,4.0,0,0,10,97.0,1,4.87,1.65,5.199120255951473,13.92697241652413,12.46356,41.86793,0,0,0,0
160,183.29,2.0,1,0,10,91.0,1,1.39,0.49,12.839401871729612,30.290092458995534,12.48877,41.90833,0,1,1,0
161,172.77,2.0,0,1,10,95.0,1,2.35,0.73,7.389364793190063,16.989220024000993,12.50581,41.87985,0,0,1,0
162,257.17,4.0,0,1,10,97.0,1,1.35,0.18,9.92066218910156,21.018724016858734,12.505999999999998,41.889,0,0,1,0
163,101.23,2.0,0,1,8,84.0,1,0.61,0.49,10.710159416309716,27.29792980541246,12.49907,41.90579,0,1,0,0
164,93.52,2.0,0,1,10,91.0,1,1.19,0.07,10.075415818726448,21.837810059182186,12.50567,41.89049,0,1,0,0
165,149.86,2.0,0,1,9,87.0,1,1.45,0.37,22.091395196492478,33.49040637214847,12.495,41.889,0,1,0,0
166,153.37,2.0,0,1,9,86.0,1,3.2,1.32,6.4409237597974105,15.4027421583128,12.47995,41.92432,0,0,0,0
167,101.23,2.0,0,1,8,80.0,1,3.92,1.79,7.736560847592607,20.35321409403824,12.46239,41.88188,0,1,0,0
168,103.8,6.0,1,0,8,72.0,1,2.27,0.24,4.895393425599118,14.177990301292,12.52224,41.91486,1,0,0,0
169,87.44,2.0,0,1,8,81.0,1,0.42,0.33,10.666972556031013,30.59149435019944,12.50066,41.90449,0,1,0,0
170,87.44,2.0,1,0,10,80.0,1,3.17,0.54,3.946349589567336,11.611095015307455,12.53814,41.91072,0,1,0,0
171,99.13,3.0,1,0,9,92.0,1,2.02,0.11,6.451582442471936,17.015892690874793,12.51667,41.88619,0,1,0,0
172,259.28,4.0,0,1,9,81.0,1,2.41,0.91,18.268075043475967,39.843919426116415,12.47332,41.90257,0,0,0,0
173,149.86,2.0,1,0,9,89.0,1,5.48,2.65,4.706298242250401,13.126471824880536,12.4515,41.86935,0,1,0,0
174,206.2,3.0,0,1,10,95.0,1,4.04,1.21,10.12957670248012,20.73425041459325,12.454,41.896,0,0,1,0
175,87.44,4.0,0,1,8,84.0,1,0.69,0.44,9.823116482206563,28.24665694117768,12.50032,41.90688,0,1,0,0
176,236.36,5.0,0,0,10,97.0,2,2.88,0.95,6.149821981214807,15.02265639520855,12.50724,41.87523,0,0,1,0
177,219.06,4.0,1,0,9,91.0,2,1.08,0.38,12.253170736237935,24.077677860879437,12.50197,41.89111,0,0,1,0
178,541.7,5.0,0,1,10,70.0,2,2.52,0.43,12.495926604119632,30.481901925134817,12.4741,41.9093,0,0,0,0
179,101.47,2.0,0,0,10,99.0,1,3.36,0.44,4.099212830276362,11.785348972678014,12.53633,41.88453,0,1,0,0
180,190.07,4.0,0,1,7,67.0,2,4.42,1.75,5.542733399691643,13.446803588996012,12.462,41.927,0,0,0,0
181,108.25,2.0,1,0,10,96.0,1,6.96,0.38,3.869010979920185,9.30307163357458,12.4188,41.90712,0,1,1,0
182,117.6,3.0,1,0,10,97.0,1,6.99,0.39,3.842861736744347,9.237571654013822,12.41856,41.90772,0,1,1,0
183,265.12,2.0,0,0,9,90.0,1,3.09,0.35,7.817302887681827,18.713714151462693,12.48654,41.87563,0,0,0,0
184,115.49,2.0,0,1,10,97.0,1,4.01,1.04,12.666174596241586,22.050218822715472,12.454,41.899,0,1,1,0
185,115.49,2.0,0,1,10,94.0,1,4.01,1.04,12.666024550237642,22.050099111641345,12.454,41.899,0,1,1,0
186,196.15,2.0,1,0,9,91.0,0,3.47,0.27,7.551960552214816,22.4918776472037,12.47914,41.87489,0,0,0,0
187,164.82,2.0,0,1,10,98.0,1,2.68,0.67,13.295040831379993,34.79053992062979,12.47088,41.90663,0,1,0,0
188,110.82,3.0,1,0,10,91.0,1,5.29,2.54,4.960913828698162,13.428324175526916,12.45217,41.87142,0,1,0,0
189,262.78,6.0,0,0,10,96.0,2,1.18,0.55,7.584154676772766,19.9865312040007,12.50501,41.91131,0,0,1,0
190,130.22,3.0,1,0,10,96.0,1,5.99,0.34,4.923532800726891,12.222028883689164,12.43033,41.89642,0,1,1,0
191,209.71,4.0,1,0,10,97.0,1,1.21,0.36,8.276960673046588,19.861108542529628,12.5105,41.891940000000005,0,0,1,0
192,461.04,4.0,0,1,10,97.0,2,2.1,0.91,41.35991902198781,55.14830719373818,12.47695,41.89955,0,0,0,0
193,161.55,2.0,0,1,9,94.0,0,0.87,0.31,15.625137587459268,32.70721208371041,12.49188,41.90218,0,1,0,0
194,334.32,6.0,0,0,10,94.0,3,6.34,0.09,4.513530701177623,11.24732543384507,12.42596,41.90289,0,0,0,0
195,119.94,3.0,1,0,10,89.0,1,1.8,0.3,5.4724899176802575,15.981609915539272,12.51967,41.9105,0,1,0,0
196,126.72,4.0,0,0,10,95.0,1,6.86,2.2,2.258333159251167,6.4314531006600255,12.56173,41.94377,0,0,0,0
197,283.59,4.0,0,1,10,93.0,1,2.59,1.56,17.08287846134885,50.722589551174494,12.472,41.895,0,0,1,0
198,251.33,4.0,0,1,10,96.0,2,2.28,0.64,7.49712208131134,17.16868746575687,12.50631,41.88054,0,0,1,0
199,199.42,2.0,1,0,8,86.0,1,3.31,1.79,10.45839066419678,31.583113191384506,12.467,41.887,0,1,0,0
200,150.09,3.0,1,0,10,96.0,4,6.08,0.53,4.782432925154101,11.583365500560282,12.42947,41.89482,0,1,1,0
201,117.6,3.0,1,0,10,94.0,1,6.09,0.51,4.765778562165444,11.625231684799935,12.42922,41.895140000000005,0,1,1,0
202,352.09,5.0,1,0,9,96.0,3,4.27,0.79,7.310757904205317,17.679736933603987,12.455,41.916,0,0,1,0
203,172.77,2.0,0,1,10,94.0,1,0.9,0.17,10.52637388852332,25.612745943602604,12.505,41.893,0,0,0,0
204,148.69,2.0,1,0,9,96.0,1,0.63,0.31,14.903305851952336,34.66667168987975,12.49495,41.899440000000006,0,0,1,0
205,126.72,2.0,0,1,10,96.0,1,2.49,0.66,4.790091103979323,13.950733884597078,12.51955,41.9192,0,1,0,0
206,152.2,4.0,1,0,10,96.0,0,3.76,0.46,8.819438345325226,21.327230101621964,12.46,41.913,0,0,1,0
207,214.62,4.0,1,0,10,93.0,1,1.62,0.45,19.10230505742245,26.27415117322726,12.49418,41.88759,0,0,0,0
208,119.94,3.0,1,0,10,93.0,1,0.24,0.32,12.36850642925441,29.604364509203297,12.50168,41.89878,0,1,0,0
209,126.95,2.0,1,0,9,93.0,1,2.61,1.39,20.40013344964788,60.93694730559503,12.47108,41.89764,0,1,0,0
210,153.37,2.0,0,1,10,99.0,1,5.46,1.29,5.271443838739506,12.543404060331934,12.44057,41.91794,0,1,1,0
211,126.72,2.0,1,0,10,97.0,1,0.6,0.46,16.184138101085285,29.942724973557866,12.499,41.896,0,1,1,0
212,184.46,4.0,1,0,9,98.0,1,4.14,0.78,7.436371680215803,18.00350710251972,12.45671,41.91613,0,0,1,0
213,129.05,2.0,0,0,10,98.0,1,3.31,0.26,3.824118574522677,10.515515764327144,12.53855,41.91319,0,0,1,0
214,158.98,4.0,0,0,10,95.0,1,5.64,2.9,4.728660535104891,12.52767091156042,12.44431,41.8743,0,0,0,0
215,143.78,4.0,1,0,9,89.0,0,4.54,0.74,3.4394882438494765,9.609089437342138,12.53995,41.87129,0,0,0,0
216,178.62,2.0,1,0,10,93.0,1,3.24,1.73,5.8465008876226685,14.571408050038997,12.485,41.927,0,1,0,0
217,182.12,4.0,0,1,8,82.0,1,4.01,0.99,14.655079306714963,22.493978641867173,12.454,41.9,0,0,0,0
